framework,version,device,op_name,kernel_source,m,k,quant_dtype,latency
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,7168,fp8,0.00934898741684974
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,6144,fp8,0.009204009439615133
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,5120,fp8,0.00988511830902684
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,4096,fp8,0.007891542186437757
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,3584,fp8,0.008965498086943344
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,3072,fp8,0.009423581992493093
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,2560,fp8,0.00830502389036766
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,2048,fp8,0.00938562940179726
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,1536,fp8,0.009133086910307831
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,1024,fp8,0.008171026254086078
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,768,fp8,0.007962296412465795
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,512,fp8,0.008475025230126648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,256,fp8,0.008383761462848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,128,fp8,0.008214775186344081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,64,fp8,0.00777579354885571
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,32,fp8,0.007819194954773732
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,96,65536,fp8,0.010834749171878289
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,16384,fp8,0.00922055281786892
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,10240,fp8,0.008298053987072682
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,12288,fp8,0.009606079856515237
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,8192,fp8,0.009237720979491442
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,7168,fp8,0.009373581903850342
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,6144,fp8,0.00988511830902684
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,5120,fp8,0.008119577082409039
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,4096,fp8,0.008195026414077515
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,3584,fp8,0.009363208565834717
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,3072,fp8,0.00830502389036766
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,2560,fp8,0.00938905116306994
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,2048,fp8,0.009247779646148
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,1536,fp8,0.008609867479643405
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,1024,fp8,0.008590626459617343
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,768,fp8,0.008383019776266995
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,512,fp8,0.007802581766755744
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,256,fp8,0.00817601505903975
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,128,fp8,0.007837617829799973
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,64,fp8,0.007914625896292785
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,32,fp8,0.00787493035396211
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,16384,fp8,0.009605566523905814
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,80,65536,fp8,0.010349845532650151
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,12288,fp8,0.009677590605861307
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,10240,fp8,0.009237720979491442
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,8192,fp8,0.009880498639287947
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,7168,fp8,0.010094707553902347
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,6144,fp8,0.007891542186437757
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,5120,fp8,0.008195026414077515
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,4096,fp8,0.008225508423730099
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,3584,fp8,0.008397802198478492
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,3072,fp8,0.00938562940179726
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,2560,fp8,0.009247779646148
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,2048,fp8,0.008784426429512115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,1536,fp8,0.008171026254086078
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,1024,fp8,0.008445812460835382
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,768,fp8,0.008475025230126648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,512,fp8,0.007813423359892298
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,256,fp8,0.008006751883125784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,128,fp8,0.008134238964407136
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,64,fp8,0.00780893223335734
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,32,fp8,0.008083420464750107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,64,65536,fp8,0.01042682409721058
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,16384,fp8,0.009677590605861307
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,12288,fp8,0.009204009439615133
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,10240,fp8,0.00988511830902684
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,8192,fp8,0.007891542186437757
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,7168,fp8,0.008965498086943344
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,6144,fp8,0.009423581992493093
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,5120,fp8,0.00830502389036766
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,4096,fp8,0.00938562940179726
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,3072,fp8,0.009133086910307831
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,3584,fp8,0.008563922012864702
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,2560,fp8,0.008609867479643405
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,2048,fp8,0.008171026254086078
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,1536,fp8,0.007962296412465795
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,1024,fp8,0.008475025230126648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,768,fp8,0.007771992255589867
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,512,fp8,0.008383761462848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,256,fp8,0.008214775186344081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,128,fp8,0.00777579354885571
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,64,fp8,0.007819194954773732
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,32,fp8,0.007825291374339998
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,16384,fp8,0.009880498639287947
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,48,65536,fp8,0.011082630305979944
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,12288,fp8,0.007891542186437757
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,10240,fp8,0.008195026414077515
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,8192,fp8,0.008225508423730099
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,7168,fp8,0.008397802198478492
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,6144,fp8,0.00938562940179726
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,5120,fp8,0.009247779646148
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,4096,fp8,0.008784426429512115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,3584,fp8,0.00841867775668386
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,3072,fp8,0.008171026254086078
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,2560,fp8,0.008590626459617343
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,2048,fp8,0.008445812460835382
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,1536,fp8,0.008475025230126648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,1024,fp8,0.007813423359892298
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,768,fp8,0.008383761462848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,256,fp8,0.008134238964407136
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,512,fp8,0.008006751883125784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,128,fp8,0.00780893223335734
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,64,fp8,0.008083420464750107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,32,fp8,0.008143991382314919
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,32,65536,fp8,0.009097353534937725
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,16384,fp8,0.008225508423730099
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,12288,fp8,0.00938562940179726
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,10240,fp8,0.009247779646148
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,8192,fp8,0.008784426429512115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,7168,fp8,0.00841867775668386
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,6144,fp8,0.008171026254086078
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,5120,fp8,0.008590626459617343
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,4096,fp8,0.008445812460835382
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,3584,fp8,0.008312390379807563
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,3072,fp8,0.008475025230126648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,2560,fp8,0.007802581766755744
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,2048,fp8,0.007813423359892298
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,1536,fp8,0.008383761462848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,1024,fp8,0.008006751883125784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,768,fp8,0.008214775186344081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,512,fp8,0.008134238964407136
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,256,fp8,0.00780893223335734
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,128,fp8,0.008083420464750107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,32,fp8,0.007783442683400835
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,64,fp8,0.008143991382314919
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,16,65536,fp8,0.009605566523905814
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,16384,fp8,0.008784426429512115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,10240,fp8,0.008590626459617343
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,8192,fp8,0.008445812460835382
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,12288,fp8,0.008171026254086078
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,7168,fp8,0.008312390379807563
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,6144,fp8,0.008475025230126648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,5120,fp8,0.007802581766755744
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,4096,fp8,0.007813423359892298
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,3584,fp8,0.0077639449143140915
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,2560,fp8,0.00817601505903975
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,2048,fp8,0.008006751883125784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,3072,fp8,0.008383761462848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,1536,fp8,0.008214775186344081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,1024,fp8,0.008134238964407136
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,768,fp8,0.00777579354885571
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,512,fp8,0.00780893223335734
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,256,fp8,0.008083420464750107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,64,fp8,0.007783442683400835
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,32,fp8,0.007948583416531272
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,128,fp8,0.008143991382314919
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,8,65536,fp8,0.009880498639287947
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,16384,fp8,0.008445812460835382
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,12288,fp8,0.008475025230126648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,10240,fp8,0.007802581766755744
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,8192,fp8,0.007813423359892298
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,6144,fp8,0.008383761462848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,5120,fp8,0.00817601505903975
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,7168,fp8,0.0077639449143140915
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,4096,fp8,0.008006751883125784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,3584,fp8,0.007798932935418206
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,3072,fp8,0.008214775186344081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,2560,fp8,0.007837617829799973
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,2048,fp8,0.008134238964407136
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,1024,fp8,0.00780893223335734
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,768,fp8,0.007819194954773732
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,1536,fp8,0.00777579354885571
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,512,fp8,0.008083420464750107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,256,fp8,0.008143991382314919
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,128,fp8,0.007783442683400835
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,64,fp8,0.007948583416531272
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,32,fp8,0.00798940290674325
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,4,65536,fp8,0.008225508423730099
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,16384,fp8,0.007813423359892298
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,12288,fp8,0.008383761462848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,10240,fp8,0.00817601505903975
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,8192,fp8,0.008006751883125784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,7168,fp8,0.007798932935418206
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,6144,fp8,0.008214775186344081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,5120,fp8,0.007837617829799973
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,4096,fp8,0.008134238964407136
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,3584,fp8,0.007831029679170222
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,3072,fp8,0.00777579354885571
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,2560,fp8,0.007914625896292785
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,2048,fp8,0.00780893223335734
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,1536,fp8,0.007819194954773732
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,1024,fp8,0.008083420464750107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,768,fp8,0.007825291374339998
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,512,fp8,0.008143991382314919
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,256,fp8,0.007783442683400835
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,128,fp8,0.007948583416531272
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,64,fp8,0.00798940290674325
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,32,fp8,0.005645187876441236
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,2,65536,fp8,0.008784426429512115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,16384,fp8,0.008006751883125784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,12288,fp8,0.008214775186344081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,10240,fp8,0.007837617829799973
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,8192,fp8,0.008134238964407136
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,7168,fp8,0.007831029679170222
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,6144,fp8,0.00777579354885571
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,5120,fp8,0.007914625896292785
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,4096,fp8,0.00780893223335734
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,3584,fp8,0.007813327241938306
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,3072,fp8,0.007819194954773732
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,2560,fp8,0.00787493035396211
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,2048,fp8,0.008083420464750107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,1536,fp8,0.007825291374339998
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,1024,fp8,0.008143991382314919
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,768,fp8,0.008136172635944877
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,512,fp8,0.007783442683400835
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,256,fp8,0.007948583416531272
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,128,fp8,0.00798940290674325
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,64,fp8,0.005645187876441236
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,32,fp8,0.002822593938220618
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,compute_scale,torch_ops,1,65536,fp8,0.008445812460835382
