framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,32,64,0.0021519858433275006
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,32,32,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,32,16,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,32,8,0.0020533601798114498
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,32,4,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,32,2,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,32,1,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,128,0.0026347045466326323
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,64,0.0021881481628142907
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,32,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,16,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,8,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,4,0.0022129942334660935
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,2,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,48,1,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,128,0.002689378910840858
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,64,0.0025283308817754817
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,32,0.0020305929029088457
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,16,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,8,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,4,0.002042166648569636
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,2,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,64,1,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,128,0.0027842187251517036
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,64,0.002709170716682578
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,32,0.002284991515354319
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,16,0.0021607135758406446
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,8,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,4,0.002026284583559562
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,2,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,80,1,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,128,0.0029009516071229835
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,64,0.0028028752594605457
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,32,0.0025916855041632904
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,16,0.002397039573785162
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,8,0.002024932917320491
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,4,0.0020727933936434046
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,2,0.002007998953269945
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,96,1,0.0020261197507795573
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,128,0.002999371142581906
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,64,0.0029743244831988607
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,32,0.002900445976866679
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,16,0.0026808448035863493
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,8,0.0028871605337620013
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,4,0.0022113952045194484
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,2,0.0021393928821286487
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,128,1,0.0021399724695764805
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,128,0.003201625667725012
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,64,0.0031741542047543938
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,32,0.003029819604664883
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,16,0.0023328759433945464
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,8,0.002573496656660567
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,4,0.0022848167888830265
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,2,0.0022003147912990385
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,160,1,0.002284415654515848
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,128,0.00335058794592665
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,64,0.0033128845598312984
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,32,0.0030963985687218806
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,16,0.0023846254557664446
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,2,0.002284228726687637
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,1,0.0023437557187003123
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,128,0.003785608800392982
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,64,0.0036323563510061714
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,32,0.0033407259400802503
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,16,0.00269474850053159
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,8,0.002623288710388876
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,8,0.002488174920730854
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,4,0.0026059152498959528
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,2,0.0025109364512605507
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,256,1,0.0025061590388293815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,128,0.004847431838566445
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,64,0.003962093553476935
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,16,0.0035505979562912623
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,32,0.00379743413870577
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,4,0.0027523570034250133
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,8,0.003443311573280887
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,1,0.002685249902526488
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,320,2,0.0028051965742947535
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,64,0.0042420384331903925
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,128,0.005617888558193103
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,16,0.004149798319128208
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,32,0.0042003395846020135
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,8,0.003964185980525378
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,4,0.002961543266811577
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,2,0.0033039483038449563
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,384,1,0.0029241375470888554
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,128,0.006439116122201003
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,32,0.004889846610133007
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,64,0.004736595652564731
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,16,0.004684921427324425
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,4,0.0034671004678292552
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,2,0.004713690112809119
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,1,0.0034754574262513345
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,128,0.008107852215153885
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,64,0.00604427531898033
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,32,0.006103031410767449
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,16,0.005880336363176452
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,8,0.005304549610417793
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,2,0.004810557359971381
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,4,0.004540324380942737
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,768,1,0.004347256116785054
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,128,0.009892571823937487
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,64,0.0074203431606292575
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,32,0.0074166859899248
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,16,0.0071643429143088
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,4,0.005642971396446171
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,8,0.006309686488108822
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,2,0.005401599832943429
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1024,1,0.005288228392600915
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,128,0.01413597566356612
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,64,0.010049025506200356
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,32,0.009902695443152898
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,16,0.009504183136235541
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,8,0.009039907250627949
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,4,0.007291136614433909
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,2,0.007178145852056545
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,1536,1,0.006977902840785588
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,64,0.012729590683283672
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,128,0.0183840051976959
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,32,0.01246166468547704
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,16,0.011924778609796374
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,4,0.009040656441206121
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,8,0.011772279213841929
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,2,0.00901345748632639
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,2048,1,0.00873380220073031
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,128,0.02680446046626258
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,64,0.018460509109822602
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,32,0.017574978190050113
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,16,0.016829753264802474
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,8,0.017085396551438106
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,4,0.012928594361345233
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,2,0.01263065160888585
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,3072,1,0.012312447403810763
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,128,0.0350519887077135
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,64,0.024943641590996688
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,16,0.02175178428018324
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,32,0.022575607188495047
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,8,0.022071300708534435
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,2,0.01606087159949878
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,4,0.017534874590063563
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,4096,1,0.015935866001524426
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,128,0.051560588207349115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,64,0.037945523189944014
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,16,0.03163025171482506
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,32,0.03263386011912791
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,8,0.03207951380821258
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,4,0.026782197765777564
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,2,0.02299419990075244
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,6144,1,0.023204940322267328
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,64,0.05096660858354733
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,192,4,0.0023826860732995567
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,32,0.04271916859787992
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,128,0.06807590499322654
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,16,0.0415252979747751
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,4,0.03604845052714937
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,8,0.042105248022464195
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,1,0.030484767137376467
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,8192,2,0.029961294608614294
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,64,0.07702920619469557
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,32,0.06291575690688997
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,16,0.06133149178287698
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,128,0.1011132128896674
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,8,0.06217371684001679
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,4,0.05460125900845509
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,1,0.04505489190199585
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,12288,2,0.04392729437215408
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,64,0.10310242701772743
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,128,0.13415384461948604
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,32,0.08312500727841637
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,8,0.08225052854597749
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,16,0.08114559182312643
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,2,0.05790862759137162
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,4,0.07316468349852481
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,16384,1,0.059630166888707994
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,64,0.12918002047730223
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,32,0.10333923186792932
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,128,0.1671958020610778
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,16,0.10096281359937394
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,4,0.09173249507103301
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,8,0.10233063304007486
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,2,0.07189593613835873
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,20480,1,0.07420747783273964
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,mla_gen_post,default,bfloat16,512,8,0.003587496324376768
